######################### Start train #########################
Tot_step: 833306 	 | Episode: 3000 	 | Time: 965.55 	 | Reward : 5049.486 	 | actor_loss : -344.123 	 | critic_loss : 45.909
######################### Start train #########################
Tot_step: 457    	 | Episode: 20   	 | Time: 35.60 	 | Reward : 175.357 	 | actor_loss : 103.832 	 | critic_loss : 14878.713
Tot_step: 924    	 | Episode: 40   	 | Time: 23.35 	 | Reward : 117.219 	 | actor_loss : 139.313 	 | critic_loss : 6459.204
######################### Start train #########################
Tot_step: 459    	 | Episode: 20   	 | Time: 35.70 	 | Reward : 175.950 	 | actor_loss : 142.584 	 | critic_loss : 19633.542
Tot_step: 958    	 | Episode: 40   	 | Time: 24.95 	 | Reward : 126.707 	 | actor_loss : 162.398 	 | critic_loss : 9308.629
Tot_step: 1448   	 | Episode: 60   	 | Time: 24.50 	 | Reward : 122.957 	 | actor_loss : 144.392 	 | critic_loss : 5275.733
Tot_step: 1919   	 | Episode: 80   	 | Time: 23.55 	 | Reward : 118.697 	 | actor_loss : 111.554 	 | critic_loss : 3074.680
Tot_step: 2427   	 | Episode: 100  	 | Time: 25.40 	 | Reward : 128.575 	 | actor_loss : 80.637 	 | critic_loss : 1720.025
Tot_step: 2939   	 | Episode: 120  	 | Time: 25.60 	 | Reward : 127.771 	 | actor_loss : 55.901 	 | critic_loss : 978.878
Tot_step: 3438   	 | Episode: 140  	 | Time: 24.95 	 | Reward : 125.495 	 | actor_loss : 34.357 	 | critic_loss : 681.395
Tot_step: 3927   	 | Episode: 160  	 | Time: 24.45 	 | Reward : 123.356 	 | actor_loss : 14.317 	 | critic_loss : 458.601
Tot_step: 4371   	 | Episode: 180  	 | Time: 22.20 	 | Reward : 111.532 	 | actor_loss : -1.869 	 | critic_loss : 328.816
Tot_step: 4834   	 | Episode: 200  	 | Time: 23.15 	 | Reward : 116.481 	 | actor_loss : -16.623 	 | critic_loss : 244.716
Tot_step: 5310   	 | Episode: 220  	 | Time: 23.80 	 | Reward : 118.987 	 | actor_loss : -28.850 	 | critic_loss : 213.506
Tot_step: 5788   	 | Episode: 240  	 | Time: 23.90 	 | Reward : 119.650 	 | actor_loss : -37.908 	 | critic_loss : 217.692
Tot_step: 6299   	 | Episode: 260  	 | Time: 25.55 	 | Reward : 128.158 	 | actor_loss : -44.477 	 | critic_loss : 201.942
Tot_step: 6766   	 | Episode: 280  	 | Time: 23.35 	 | Reward : 117.295 	 | actor_loss : -49.427 	 | critic_loss : 210.503
Tot_step: 7236   	 | Episode: 300  	 | Time: 23.50 	 | Reward : 118.234 	 | actor_loss : -53.161 	 | critic_loss : 228.992
Tot_step: 7734   	 | Episode: 320  	 | Time: 24.90 	 | Reward : 123.891 	 | actor_loss : -56.542 	 | critic_loss : 245.138
Tot_step: 8228   	 | Episode: 340  	 | Time: 24.70 	 | Reward : 125.627 	 | actor_loss : -60.600 	 | critic_loss : 266.135
Tot_step: 8726   	 | Episode: 360  	 | Time: 24.90 	 | Reward : 125.642 	 | actor_loss : -64.213 	 | critic_loss : 285.715
Tot_step: 9177   	 | Episode: 380  	 | Time: 22.55 	 | Reward : 113.113 	 | actor_loss : -69.191 	 | critic_loss : 291.661
Tot_step: 9694   	 | Episode: 400  	 | Time: 25.85 	 | Reward : 131.320 	 | actor_loss : -74.630 	 | critic_loss : 311.666
Tot_step: 10494  	 | Episode: 420  	 | Time: 40.00 	 | Reward : 208.820 	 | actor_loss : -80.857 	 | critic_loss : 317.871
Tot_step: 11546  	 | Episode: 440  	 | Time: 52.60 	 | Reward : 264.967 	 | actor_loss : -87.719 	 | critic_loss : 327.163
Tot_step: 12698  	 | Episode: 460  	 | Time: 57.60 	 | Reward : 303.894 	 | actor_loss : -91.366 	 | critic_loss : 327.792
Tot_step: 13769  	 | Episode: 480  	 | Time: 53.55 	 | Reward : 257.547 	 | actor_loss : -94.608 	 | critic_loss : 302.779
Tot_step: 15252  	 | Episode: 500  	 | Time: 74.15 	 | Reward : 358.791 	 | actor_loss : -93.264 	 | critic_loss : 264.870
Tot_step: 16580  	 | Episode: 520  	 | Time: 66.40 	 | Reward : 329.902 	 | actor_loss : -90.112 	 | critic_loss : 224.085
Tot_step: 17995  	 | Episode: 540  	 | Time: 70.75 	 | Reward : 365.175 	 | actor_loss : -87.694 	 | critic_loss : 185.358
Tot_step: 19373  	 | Episode: 560  	 | Time: 68.90 	 | Reward : 340.394 	 | actor_loss : -86.135 	 | critic_loss : 154.317
Tot_step: 20686  	 | Episode: 580  	 | Time: 65.65 	 | Reward : 346.539 	 | actor_loss : -84.859 	 | critic_loss : 130.364
Tot_step: 22169  	 | Episode: 600  	 | Time: 74.15 	 | Reward : 380.068 	 | actor_loss : -84.264 	 | critic_loss : 105.134
Tot_step: 23704  	 | Episode: 620  	 | Time: 76.75 	 | Reward : 399.073 	 | actor_loss : -85.126 	 | critic_loss : 90.677
Tot_step: 25123  	 | Episode: 640  	 | Time: 70.95 	 | Reward : 373.733 	 | actor_loss : -86.170 	 | critic_loss : 82.098
Tot_step: 26415  	 | Episode: 660  	 | Time: 64.60 	 | Reward : 342.785 	 | actor_loss : -87.041 	 | critic_loss : 77.152
Tot_step: 27694  	 | Episode: 680  	 | Time: 63.95 	 | Reward : 341.499 	 | actor_loss : -87.979 	 | critic_loss : 71.973
Tot_step: 29020  	 | Episode: 700  	 | Time: 66.30 	 | Reward : 346.489 	 | actor_loss : -89.129 	 | critic_loss : 68.814
Tot_step: 30476  	 | Episode: 720  	 | Time: 72.80 	 | Reward : 380.929 	 | actor_loss : -89.736 	 | critic_loss : 67.985
Tot_step: 31983  	 | Episode: 740  	 | Time: 75.35 	 | Reward : 386.056 	 | actor_loss : -90.782 	 | critic_loss : 63.108
Tot_step: 33363  	 | Episode: 760  	 | Time: 69.00 	 | Reward : 368.656 	 | actor_loss : -91.473 	 | critic_loss : 60.125
Tot_step: 34689  	 | Episode: 780  	 | Time: 66.30 	 | Reward : 364.015 	 | actor_loss : -92.575 	 | critic_loss : 57.692
Tot_step: 35963  	 | Episode: 800  	 | Time: 63.70 	 | Reward : 347.001 	 | actor_loss : -93.434 	 | critic_loss : 55.234
Tot_step: 37503  	 | Episode: 820  	 | Time: 77.00 	 | Reward : 406.179 	 | actor_loss : -94.675 	 | critic_loss : 55.010
Tot_step: 39118  	 | Episode: 840  	 | Time: 80.75 	 | Reward : 424.414 	 | actor_loss : -95.700 	 | critic_loss : 53.188
Tot_step: 40418  	 | Episode: 860  	 | Time: 65.00 	 | Reward : 351.502 	 | actor_loss : -97.003 	 | critic_loss : 50.955
Tot_step: 41806  	 | Episode: 880  	 | Time: 69.40 	 | Reward : 369.411 	 | actor_loss : -97.849 	 | critic_loss : 50.481
Tot_step: 43206  	 | Episode: 900  	 | Time: 70.00 	 | Reward : 376.529 	 | actor_loss : -98.800 	 | critic_loss : 47.880
Tot_step: 44734  	 | Episode: 920  	 | Time: 76.40 	 | Reward : 410.645 	 | actor_loss : -99.856 	 | critic_loss : 47.438
Tot_step: 46201  	 | Episode: 940  	 | Time: 73.35 	 | Reward : 393.722 	 | actor_loss : -100.885 	 | critic_loss : 45.403
Tot_step: 47833  	 | Episode: 960  	 | Time: 81.60 	 | Reward : 432.066 	 | actor_loss : -101.907 	 | critic_loss : 44.319
Tot_step: 49346  	 | Episode: 980  	 | Time: 75.65 	 | Reward : 395.580 	 | actor_loss : -103.175 	 | critic_loss : 43.451
Tot_step: 50771  	 | Episode: 1000 	 | Time: 71.25 	 | Reward : 385.130 	 | actor_loss : -104.448 	 | critic_loss : 43.823
Tot_step: 52152  	 | Episode: 1020 	 | Time: 69.05 	 | Reward : 377.455 	 | actor_loss : -105.240 	 | critic_loss : 41.649
Tot_step: 53621  	 | Episode: 1040 	 | Time: 73.45 	 | Reward : 398.322 	 | actor_loss : -106.263 	 | critic_loss : 40.879
Tot_step: 55163  	 | Episode: 1060 	 | Time: 77.10 	 | Reward : 404.350 	 | actor_loss : -107.244 	 | critic_loss : 40.980
Tot_step: 56766  	 | Episode: 1080 	 | Time: 80.15 	 | Reward : 425.595 	 | actor_loss : -107.765 	 | critic_loss : 40.083
Tot_step: 58412  	 | Episode: 1100 	 | Time: 82.30 	 | Reward : 427.980 	 | actor_loss : -108.643 	 | critic_loss : 39.425
Tot_step: 59941  	 | Episode: 1120 	 | Time: 76.45 	 | Reward : 413.183 	 | actor_loss : -109.437 	 | critic_loss : 39.939
Tot_step: 61496  	 | Episode: 1140 	 | Time: 77.75 	 | Reward : 423.629 	 | actor_loss : -110.016 	 | critic_loss : 38.997
Tot_step: 62978  	 | Episode: 1160 	 | Time: 74.10 	 | Reward : 401.328 	 | actor_loss : -111.017 	 | critic_loss : 37.660
Tot_step: 64556  	 | Episode: 1180 	 | Time: 78.90 	 | Reward : 422.876 	 | actor_loss : -112.093 	 | critic_loss : 37.838
Tot_step: 66193  	 | Episode: 1200 	 | Time: 81.85 	 | Reward : 433.286 	 | actor_loss : -112.794 	 | critic_loss : 37.653
Tot_step: 67922  	 | Episode: 1220 	 | Time: 86.45 	 | Reward : 452.832 	 | actor_loss : -113.521 	 | critic_loss : 37.973
Tot_step: 69603  	 | Episode: 1240 	 | Time: 84.05 	 | Reward : 434.729 	 | actor_loss : -114.380 	 | critic_loss : 37.875
Tot_step: 71331  	 | Episode: 1260 	 | Time: 86.40 	 | Reward : 464.603 	 | actor_loss : -115.158 	 | critic_loss : 38.372
Tot_step: 72853  	 | Episode: 1280 	 | Time: 76.10 	 | Reward : 412.538 	 | actor_loss : -115.945 	 | critic_loss : 37.941
Tot_step: 74531  	 | Episode: 1300 	 | Time: 83.90 	 | Reward : 448.058 	 | actor_loss : -116.651 	 | critic_loss : 36.383
Tot_step: 76296  	 | Episode: 1320 	 | Time: 88.25 	 | Reward : 472.573 	 | actor_loss : -117.424 	 | critic_loss : 35.966
Tot_step: 77892  	 | Episode: 1340 	 | Time: 79.80 	 | Reward : 423.349 	 | actor_loss : -117.917 	 | critic_loss : 37.450
Tot_step: 79662  	 | Episode: 1360 	 | Time: 88.50 	 | Reward : 468.171 	 | actor_loss : -118.411 	 | critic_loss : 36.595
Tot_step: 81529  	 | Episode: 1380 	 | Time: 93.35 	 | Reward : 495.548 	 | actor_loss : -119.288 	 | critic_loss : 35.813
Tot_step: 83266  	 | Episode: 1400 	 | Time: 86.85 	 | Reward : 461.125 	 | actor_loss : -119.933 	 | critic_loss : 36.008
Tot_step: 85220  	 | Episode: 1420 	 | Time: 97.70 	 | Reward : 507.751 	 | actor_loss : -120.691 	 | critic_loss : 37.259
Tot_step: 87130  	 | Episode: 1440 	 | Time: 95.50 	 | Reward : 489.410 	 | actor_loss : -121.444 	 | critic_loss : 36.504
Tot_step: 89070  	 | Episode: 1460 	 | Time: 97.00 	 | Reward : 493.675 	 | actor_loss : -121.953 	 | critic_loss : 36.524
Tot_step: 90894  	 | Episode: 1480 	 | Time: 91.20 	 | Reward : 480.823 	 | actor_loss : -122.243 	 | critic_loss : 35.552
Tot_step: 92890  	 | Episode: 1500 	 | Time: 99.80 	 | Reward : 511.124 	 | actor_loss : -122.897 	 | critic_loss : 36.198
Tot_step: 94718  	 | Episode: 1520 	 | Time: 91.40 	 | Reward : 488.143 	 | actor_loss : -123.271 	 | critic_loss : 36.377
Tot_step: 96559  	 | Episode: 1540 	 | Time: 92.05 	 | Reward : 479.112 	 | actor_loss : -123.841 	 | critic_loss : 37.166
Tot_step: 98493  	 | Episode: 1560 	 | Time: 96.70 	 | Reward : 498.923 	 | actor_loss : -124.387 	 | critic_loss : 36.842
Tot_step: 100523 	 | Episode: 1580 	 | Time: 101.50 	 | Reward : 530.852 	 | actor_loss : -124.981 	 | critic_loss : 37.075
Tot_step: 102392 	 | Episode: 1600 	 | Time: 93.45 	 | Reward : 480.945 	 | actor_loss : -125.709 	 | critic_loss : 35.770
Tot_step: 104320 	 | Episode: 1620 	 | Time: 96.40 	 | Reward : 495.890 	 | actor_loss : -126.282 	 | critic_loss : 37.024
Tot_step: 106412 	 | Episode: 1640 	 | Time: 104.60 	 | Reward : 526.882 	 | actor_loss : -126.855 	 | critic_loss : 36.884
Tot_step: 108674 	 | Episode: 1660 	 | Time: 113.10 	 | Reward : 567.405 	 | actor_loss : -127.683 	 | critic_loss : 36.727
Tot_step: 110689 	 | Episode: 1680 	 | Time: 100.75 	 | Reward : 499.060 	 | actor_loss : -128.094 	 | critic_loss : 36.822
Tot_step: 112620 	 | Episode: 1700 	 | Time: 96.55 	 | Reward : 477.771 	 | actor_loss : -128.724 	 | critic_loss : 38.991
Tot_step: 114644 	 | Episode: 1720 	 | Time: 101.20 	 | Reward : 496.237 	 | actor_loss : -129.085 	 | critic_loss : 39.376
Tot_step: 116861 	 | Episode: 1740 	 | Time: 110.85 	 | Reward : 549.417 	 | actor_loss : -129.064 	 | critic_loss : 38.916
Tot_step: 118818 	 | Episode: 1760 	 | Time: 97.85 	 | Reward : 503.216 	 | actor_loss : -129.509 	 | critic_loss : 38.928
Tot_step: 121043 	 | Episode: 1780 	 | Time: 111.25 	 | Reward : 573.929 	 | actor_loss : -130.004 	 | critic_loss : 37.951
Tot_step: 123122 	 | Episode: 1800 	 | Time: 103.95 	 | Reward : 544.138 	 | actor_loss : -130.392 	 | critic_loss : 37.356
Tot_step: 125523 	 | Episode: 1820 	 | Time: 120.05 	 | Reward : 629.896 	 | actor_loss : -131.055 	 | critic_loss : 37.504
Tot_step: 127798 	 | Episode: 1840 	 | Time: 113.75 	 | Reward : 587.198 	 | actor_loss : -132.084 	 | critic_loss : 37.867
Tot_step: 129932 	 | Episode: 1860 	 | Time: 106.70 	 | Reward : 563.717 	 | actor_loss : -132.680 	 | critic_loss : 38.541
Tot_step: 132358 	 | Episode: 1880 	 | Time: 121.30 	 | Reward : 627.250 	 | actor_loss : -133.744 	 | critic_loss : 38.383
Tot_step: 134820 	 | Episode: 1900 	 | Time: 123.10 	 | Reward : 623.341 	 | actor_loss : -134.303 	 | critic_loss : 38.943
Tot_step: 137136 	 | Episode: 1920 	 | Time: 115.80 	 | Reward : 593.841 	 | actor_loss : -134.782 	 | critic_loss : 39.200
Tot_step: 139556 	 | Episode: 1940 	 | Time: 121.00 	 | Reward : 625.762 	 | actor_loss : -134.993 	 | critic_loss : 39.708
Tot_step: 142134 	 | Episode: 1960 	 | Time: 128.90 	 | Reward : 655.335 	 | actor_loss : -135.584 	 | critic_loss : 39.531
Tot_step: 144360 	 | Episode: 1980 	 | Time: 111.30 	 | Reward : 572.662 	 | actor_loss : -136.129 	 | critic_loss : 39.488
Tot_step: 146696 	 | Episode: 2000 	 | Time: 116.80 	 | Reward : 616.625 	 | actor_loss : -136.711 	 | critic_loss : 39.222
Tot_step: 149623 	 | Episode: 2020 	 | Time: 146.35 	 | Reward : 756.659 	 | actor_loss : -137.000 	 | critic_loss : 39.729
Tot_step: 152786 	 | Episode: 2040 	 | Time: 158.15 	 | Reward : 829.715 	 | actor_loss : -137.865 	 | critic_loss : 38.911
Tot_step: 155469 	 | Episode: 2060 	 | Time: 134.15 	 | Reward : 687.676 	 | actor_loss : -138.953 	 | critic_loss : 39.645
Tot_step: 158428 	 | Episode: 2080 	 | Time: 147.95 	 | Reward : 773.449 	 | actor_loss : -140.080 	 | critic_loss : 39.715
Tot_step: 161039 	 | Episode: 2100 	 | Time: 130.55 	 | Reward : 676.248 	 | actor_loss : -140.966 	 | critic_loss : 39.985
Tot_step: 163986 	 | Episode: 2120 	 | Time: 147.35 	 | Reward : 774.591 	 | actor_loss : -142.004 	 | critic_loss : 40.332
Tot_step: 166946 	 | Episode: 2140 	 | Time: 148.00 	 | Reward : 777.677 	 | actor_loss : -142.868 	 | critic_loss : 41.680
Tot_step: 169989 	 | Episode: 2160 	 | Time: 152.15 	 | Reward : 799.324 	 | actor_loss : -143.685 	 | critic_loss : 42.507
Tot_step: 173012 	 | Episode: 2180 	 | Time: 151.15 	 | Reward : 789.045 	 | actor_loss : -144.400 	 | critic_loss : 41.698
Tot_step: 176041 	 | Episode: 2200 	 | Time: 151.45 	 | Reward : 781.707 	 | actor_loss : -145.289 	 | critic_loss : 42.390
Tot_step: 179158 	 | Episode: 2220 	 | Time: 155.85 	 | Reward : 811.818 	 | actor_loss : -145.932 	 | critic_loss : 42.545
Tot_step: 182368 	 | Episode: 2240 	 | Time: 160.50 	 | Reward : 832.742 	 | actor_loss : -146.718 	 | critic_loss : 43.040
Tot_step: 185951 	 | Episode: 2260 	 | Time: 179.15 	 | Reward : 936.254 	 | actor_loss : -147.607 	 | critic_loss : 43.481
Tot_step: 188868 	 | Episode: 2280 	 | Time: 145.85 	 | Reward : 741.163 	 | actor_loss : -148.626 	 | critic_loss : 43.860
Tot_step: 192276 	 | Episode: 2300 	 | Time: 170.40 	 | Reward : 893.630 	 | actor_loss : -149.200 	 | critic_loss : 44.440
Tot_step: 195854 	 | Episode: 2320 	 | Time: 178.90 	 | Reward : 929.782 	 | actor_loss : -149.907 	 | critic_loss : 44.589
Tot_step: 199181 	 | Episode: 2340 	 | Time: 166.35 	 | Reward : 856.812 	 | actor_loss : -150.193 	 | critic_loss : 45.137
Tot_step: 202307 	 | Episode: 2360 	 | Time: 156.30 	 | Reward : 819.100 	 | actor_loss : -150.665 	 | critic_loss : 44.521
Tot_step: 205938 	 | Episode: 2380 	 | Time: 181.55 	 | Reward : 942.008 	 | actor_loss : -151.307 	 | critic_loss : 44.865
Tot_step: 210211 	 | Episode: 2400 	 | Time: 213.65 	 | Reward : 1107.986 	 | actor_loss : -152.167 	 | critic_loss : 44.854
Tot_step: 214421 	 | Episode: 2420 	 | Time: 210.50 	 | Reward : 1098.120 	 | actor_loss : -153.151 	 | critic_loss : 44.723
Tot_step: 218536 	 | Episode: 2440 	 | Time: 205.75 	 | Reward : 1061.766 	 | actor_loss : -154.048 	 | critic_loss : 45.963
Tot_step: 222540 	 | Episode: 2460 	 | Time: 200.20 	 | Reward : 1042.949 	 | actor_loss : -154.800 	 | critic_loss : 46.260
Tot_step: 226509 	 | Episode: 2480 	 | Time: 198.45 	 | Reward : 1040.773 	 | actor_loss : -155.685 	 | critic_loss : 47.204
Tot_step: 230269 	 | Episode: 2500 	 | Time: 188.00 	 | Reward : 983.273 	 | actor_loss : -156.723 	 | critic_loss : 47.084
Tot_step: 234256 	 | Episode: 2520 	 | Time: 199.35 	 | Reward : 1027.987 	 | actor_loss : -157.691 	 | critic_loss : 46.923
Tot_step: 238865 	 | Episode: 2540 	 | Time: 230.45 	 | Reward : 1208.533 	 | actor_loss : -158.173 	 | critic_loss : 47.431
Tot_step: 243214 	 | Episode: 2560 	 | Time: 217.45 	 | Reward : 1143.970 	 | actor_loss : -158.940 	 | critic_loss : 47.639
Tot_step: 248624 	 | Episode: 2580 	 | Time: 270.50 	 | Reward : 1405.943 	 | actor_loss : -159.859 	 | critic_loss : 47.350
Tot_step: 253449 	 | Episode: 2600 	 | Time: 241.25 	 | Reward : 1248.761 	 | actor_loss : -161.191 	 | critic_loss : 47.989
Tot_step: 258753 	 | Episode: 2620 	 | Time: 265.20 	 | Reward : 1370.593 	 | actor_loss : -162.338 	 | critic_loss : 48.728
Tot_step: 263730 	 | Episode: 2640 	 | Time: 248.85 	 | Reward : 1279.369 	 | actor_loss : -163.445 	 | critic_loss : 49.604
Tot_step: 270098 	 | Episode: 2660 	 | Time: 318.40 	 | Reward : 1642.122 	 | actor_loss : -164.507 	 | critic_loss : 50.313
Tot_step: 277039 	 | Episode: 2680 	 | Time: 347.05 	 | Reward : 1801.723 	 | actor_loss : -166.931 	 | critic_loss : 51.032
Tot_step: 282965 	 | Episode: 2700 	 | Time: 296.30 	 | Reward : 1535.739 	 | actor_loss : -168.582 	 | critic_loss : 51.978
Tot_step: 290038 	 | Episode: 2720 	 | Time: 353.65 	 | Reward : 1813.881 	 | actor_loss : -170.250 	 | critic_loss : 52.995
Tot_step: 298608 	 | Episode: 2740 	 | Time: 428.50 	 | Reward : 2223.643 	 | actor_loss : -171.975 	 | critic_loss : 53.865
Tot_step: 308608 	 | Episode: 2760 	 | Time: 500.00 	 | Reward : 2593.220 	 | actor_loss : -173.964 	 | critic_loss : 54.521
Tot_step: 318319 	 | Episode: 2780 	 | Time: 485.55 	 | Reward : 2527.087 	 | actor_loss : -176.977 	 | critic_loss : 54.434
Tot_step: 329372 	 | Episode: 2800 	 | Time: 552.65 	 | Reward : 2894.450 	 | actor_loss : -181.212 	 | critic_loss : 56.134
Tot_step: 344391 	 | Episode: 2820 	 | Time: 750.95 	 | Reward : 3932.532 	 | actor_loss : -185.133 	 | critic_loss : 58.224
Tot_step: 358738 	 | Episode: 2840 	 | Time: 717.35 	 | Reward : 3723.402 	 | actor_loss : -191.217 	 | critic_loss : 60.222
Tot_step: 373236 	 | Episode: 2860 	 | Time: 724.90 	 | Reward : 3743.976 	 | actor_loss : -196.793 	 | critic_loss : 61.691
Tot_step: 389557 	 | Episode: 2880 	 | Time: 816.05 	 | Reward : 4233.189 	 | actor_loss : -202.764 	 | critic_loss : 63.656
Tot_step: 405489 	 | Episode: 2900 	 | Time: 796.60 	 | Reward : 4132.226 	 | actor_loss : -208.410 	 | critic_loss : 64.656
Tot_step: 423495 	 | Episode: 2920 	 | Time: 900.30 	 | Reward : 4703.867 	 | actor_loss : -215.262 	 | critic_loss : 65.010
Tot_step: 441952 	 | Episode: 2940 	 | Time: 922.85 	 | Reward : 4819.377 	 | actor_loss : -222.599 	 | critic_loss : 65.375
Tot_step: 461278 	 | Episode: 2960 	 | Time: 966.30 	 | Reward : 5090.272 	 | actor_loss : -230.563 	 | critic_loss : 65.963
Tot_step: 481278 	 | Episode: 2980 	 | Time: 1000.00 	 | Reward : 5245.947 	 | actor_loss : -238.529 	 | critic_loss : 65.256
Tot_step: 501278 	 | Episode: 3000 	 | Time: 1000.00 	 | Reward : 5233.484 	 | actor_loss : -247.591 	 | critic_loss : 65.050
######################### Start train #########################
Tot_step: 432    	 | Episode: 20   	 | Time: 34.35 	 | Reward : 170.546 	 | actor_loss : 116.665 	 | critic_loss : 20394.330
######################### Start train #########################
Tot_step: 428    	 | Episode: 20   	 | Time: 34.15 	 | Reward : 166.122 	 | actor_loss : 123.692 	 | critic_loss : 15168.591
######################### Start train #########################
Tot_step: 460    	 | Episode: 20   	 | Time: 35.75 	 | Reward : 174.029 	 | actor_loss : 132.155 	 | critic_loss : 16178.792
######################### Start train #########################
Tot_step: 416    	 | Episode: 20   	 | Time: 33.55 	 | Reward : 165.783 	 | actor_loss : 142.938 	 | critic_loss : 29440.428
######################### Start train #########################
######################### Start train #########################
Tot_step: 433    	 | Episode: 20   	 | Time: 34.40 	 | Reward : 167.360 	 | actor_loss : 123.812 	 | critic_loss : 17969.892
######################### Start train #########################
Tot_step: 441    	 | Episode: 20   	 | Time: 34.80 	 | Reward : 171.990 	 | actor_loss : 150.582 	 | critic_loss : 22510.334
Tot_step: 348 	 | Episode: 20 	  | Reward : 86.21670811678374 	 
######################### Start train #########################
Tot_step: 423    	 | Episode: 20   	 | Time: 33.90 	 | Reward : 164.649 	 | actor_loss : 150.136 	 | critic_loss : 22141.911
######################### Start train #########################
######################### Start train #########################
######################### Start train #########################
######################### Start train #########################
Tot_step: 421    	 | Episode: 20   	 | Time: 33.80 	 | Reward : 168.102 	 | actor_loss : 129.364 	 | critic_loss : 12590.430
######################### Start train #########################
Tot_step: 389    	 | Episode: 20   	 | Time: 32.20 	 | Reward : 156.406 	 | actor_loss : 125.751 	 | critic_loss : 17482.989
######################### Start train #########################
Tot_step: 428    	 | Episode: 20   	 | Time: 34.15 	 | Reward : 165.635 	 | actor_loss : 142.738 	 | critic_loss : 16527.539
######################### Start train #########################
Tot_step: 476    	 | Episode: 20   	 | Time: 36.55 	 | Reward : 179.976 	 | actor_loss : 170.513 	 | critic_loss : 18097.555
######################### Start train #########################
Tot_step: 400    	 | Episode: 20   	 | Time: 32.75 	 | Reward : 158.557 	 | actor_loss : 139.610 	 | critic_loss : 25641.740
######################### Start train #########################
Tot_step: 425    	 | Episode: 20   	 | Time: 34.00 	 | Reward : 165.036 	 | actor_loss : 133.485 	 | critic_loss : 17489.760
######################### Start train #########################
Tot_step: 371    	 | Episode: 20   	 | Time: 31.30 	 | Reward : 151.200 	 | actor_loss : 91.877 	 | critic_loss : 11567.521
######################### Start train #########################
Tot_step: 448    	 | Episode: 20   	 | Time: 35.15 	 | Reward : 171.875 	 | actor_loss : 144.439 	 | critic_loss : 23911.379
Tot_step: 401 	 | Episode: 20 	  | Reward : 99.67935793884163 	 
######################### Start train #########################
Tot_step: 427    	 | Episode: 20   	 | Time: 34.10 	 | Reward : 166.216 	 | actor_loss : 105.459 	 | critic_loss : 13426.899
Tot_step: 864    	 | Episode: 40   	 | Time: 21.85 	 | Reward : 109.579 	 | actor_loss : 145.716 	 | critic_loss : 7964.980
Tot_step: 1390   	 | Episode: 60   	 | Time: 26.30 	 | Reward : 132.144 	 | actor_loss : 149.248 	 | critic_loss : 8583.537
Tot_step: 1792   	 | Episode: 80   	 | Time: 20.10 	 | Reward : 99.208 	 | actor_loss : 143.857 	 | critic_loss : 5472.935
Tot_step: 2142   	 | Episode: 100  	 | Time: 17.50 	 | Reward : 86.202 	 | actor_loss : 131.330 	 | critic_loss : 3730.603
Tot_step: 2496   	 | Episode: 120  	 | Time: 17.70 	 | Reward : 87.491 	 | actor_loss : 116.853 	 | critic_loss : 2835.701
Tot_step: 2822   	 | Episode: 140  	 | Time: 16.30 	 | Reward : 79.812 	 | actor_loss : 100.670 	 | critic_loss : 2420.524
Tot_step: 3140   	 | Episode: 160  	 | Time: 15.90 	 | Reward : 77.872 	 | actor_loss : 87.062 	 | critic_loss : 2037.241
Tot_step: 3454   	 | Episode: 180  	 | Time: 15.70 	 | Reward : 76.875 	 | actor_loss : 73.338 	 | critic_loss : 1664.195
Tot_step: 3768   	 | Episode: 200  	 | Time: 15.70 	 | Reward : 76.917 	 | actor_loss : 60.494 	 | critic_loss : 1328.400
Tot_step: 4086   	 | Episode: 220  	 | Time: 15.90 	 | Reward : 77.771 	 | actor_loss : 47.949 	 | critic_loss : 1006.544
Tot_step: 4406   	 | Episode: 240  	 | Time: 16.00 	 | Reward : 78.302 	 | actor_loss : 36.032 	 | critic_loss : 712.302
Tot_step: 4725   	 | Episode: 260  	 | Time: 15.95 	 | Reward : 78.100 	 | actor_loss : 26.131 	 | critic_loss : 483.712
Tot_step: 5050   	 | Episode: 280  	 | Time: 16.25 	 | Reward : 79.508 	 | actor_loss : 17.612 	 | critic_loss : 339.286
Tot_step: 5379   	 | Episode: 300  	 | Time: 16.45 	 | Reward : 80.558 	 | actor_loss : 10.427 	 | critic_loss : 223.509
Tot_step: 5711   	 | Episode: 320  	 | Time: 16.60 	 | Reward : 81.313 	 | actor_loss : 4.434 	 | critic_loss : 158.529
Tot_step: 6040   	 | Episode: 340  	 | Time: 16.45 	 | Reward : 80.573 	 | actor_loss : -0.343 	 | critic_loss : 108.011
Tot_step: 6369   	 | Episode: 360  	 | Time: 16.45 	 | Reward : 80.645 	 | actor_loss : -4.598 	 | critic_loss : 76.718
Tot_step: 6699   	 | Episode: 380  	 | Time: 16.50 	 | Reward : 80.885 	 | actor_loss : -8.236 	 | critic_loss : 67.096
Tot_step: 7029   	 | Episode: 400  	 | Time: 16.50 	 | Reward : 80.888 	 | actor_loss : -11.655 	 | critic_loss : 62.907
Tot_step: 7375   	 | Episode: 420  	 | Time: 17.30 	 | Reward : 84.804 	 | actor_loss : -14.766 	 | critic_loss : 65.148
Tot_step: 7725   	 | Episode: 440  	 | Time: 17.50 	 | Reward : 86.267 	 | actor_loss : -18.041 	 | critic_loss : 58.244
